subid,subage,condition,trial,agent,novel,familiar,pick,position_novel,pick_src,correct,rt,test_date,experimenter,keep_drop,sex,dob,age_num,check_age
190321_10_me,3,basic_me,11,Pig,t17,apple,t17,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t17.png,1,8523,2019-03-21,MM,keep,F,2015-10-22,3.4136986301369863,TRUE
190321_10_me,3,basic_me,12,Mouse,t01,duck,duck,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/duck.png,0,5743,2019-03-21,MM,keep,F,2015-10-22,3.4136986301369863,TRUE
190321_11_me,3,basic_me,train1,Elephant,car,t13,car,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/car.png,1,7226,2019-03-21,MM,keep,F,2015-11-25,3.3205479452054796,TRUE
190321_11_me,3,basic_me,train2,Pig,ball,t10,ball,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/ball.png,1,5868,2019-03-21,MM,keep,F,2015-11-25,3.3205479452054796,TRUE
190321_11_me,3,basic_me,1,Pig,t14,apple,t14,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t14.png,1,7800,2019-03-21,MM,keep,F,2015-11-25,3.3205479452054796,TRUE
190321_11_me,3,basic_me,2,Beaver,t07,papaya,papaya,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/papaya.png,0,8120,2019-03-21,MM,keep,F,2015-11-25,3.3205479452054796,TRUE
190321_11_me,3,basic_me,3,Elephant,t19,garlic,t19,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t19.png,1,5903,2019-03-21,MM,keep,F,2015-11-25,3.3205479452054796,TRUE
190321_11_me,3,basic_me,4,Sheep,t02,pawn,t02,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t02.png,1,6662,2019-03-21,MM,keep,F,2015-11-25,3.3205479452054796,TRUE
190321_11_me,3,basic_me,5,Frog,t03,plug,t03,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t03.png,1,6351,2019-03-21,MM,keep,F,2015-11-25,3.3205479452054796,TRUE
190321_11_me,3,basic_me,6,Dog,t04,carrot,t04,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t04.png,1,6620,2019-03-21,MM,keep,F,2015-11-25,3.3205479452054796,TRUE
190321_11_me,3,basic_me,7,Monkey,t12,duck,t12,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t12.png,1,5523,2019-03-21,MM,keep,F,2015-11-25,3.3205479452054796,TRUE
190321_11_me,3,basic_me,8,Mouse,t11,horseshoe,t11,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t11.png,1,7240,2019-03-21,MM,keep,F,2015-11-25,3.3205479452054796,TRUE
190321_11_me,3,basic_me,9,Tiger,t16,barrel,t16,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t16.png,1,6223,2019-03-21,MM,keep,F,2015-11-25,3.3205479452054796,TRUE
190321_11_me,3,basic_me,10,Cat,t17,bread,t17,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t17.png,1,6369,2019-03-21,MM,keep,F,2015-11-25,3.3205479452054796,TRUE
190321_11_me,3,basic_me,11,Bunny,t20,eggplant,t20,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t20.png,1,5989,2019-03-21,MM,keep,F,2015-11-25,3.3205479452054796,TRUE
190321_11_me,3,basic_me,12,Bear,t21,kite,t21,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t21.png,1,5521,2019-03-21,MM,keep,F,2015-11-25,3.3205479452054796,TRUE
190322_1_me,4,basic_me,train1,Elephant,car,t13,car,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/car.png,1,8143,2019-03-22,MM,keep,M,2014-07-09,4.704109589041096,TRUE
190322_1_me,4,basic_me,train2,Pig,ball,t10,ball,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/ball.png,1,5432,2019-03-22,MM,keep,M,2014-07-09,4.704109589041096,TRUE
190322_1_me,4,basic_me,1,Pig,t07,bread,t07,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t07.png,1,5447,2019-03-22,MM,keep,M,2014-07-09,4.704109589041096,TRUE
190322_1_me,4,basic_me,2,Frog,t17,eggplant,t17,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t17.png,1,7026,2019-03-22,MM,keep,M,2014-07-09,4.704109589041096,TRUE
190322_1_me,4,basic_me,3,Tiger,t21,pawn,pawn,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/pawn.png,0,9720,2019-03-22,MM,keep,M,2014-07-09,4.704109589041096,TRUE
190322_1_me,4,basic_me,4,Mouse,t09,carrot,t09,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t09.png,1,7759,2019-03-22,MM,keep,M,2014-07-09,4.704109589041096,TRUE
190322_1_me,4,basic_me,5,Dog,t08,apple,t08,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t08.png,1,5642,2019-03-22,MM,keep,M,2014-07-09,4.704109589041096,TRUE
190322_1_me,4,basic_me,6,Sheep,t03,plug,t03,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t03.png,1,6931,2019-03-22,MM,keep,M,2014-07-09,4.704109589041096,TRUE
190322_1_me,4,basic_me,7,Beaver,t20,papaya,t20,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t20.png,1,5747,2019-03-22,MM,keep,M,2014-07-09,4.704109589041096,TRUE
190322_1_me,4,basic_me,8,Cat,t02,garlic,t02,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t02.png,1,8568,2019-03-22,MM,keep,M,2014-07-09,4.704109589041096,TRUE
190322_1_me,4,basic_me,9,Monkey,t01,barrel,t01,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t01.png,1,6854,2019-03-22,MM,keep,M,2014-07-09,4.704109589041096,TRUE
190322_1_me,4,basic_me,10,Bear,t11,duck,t11,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t11.png,1,9979,2019-03-22,MM,keep,M,2014-07-09,4.704109589041096,TRUE
190322_1_me,4,basic_me,11,Elephant,t16,kite,t16,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t16.png,1,5681,2019-03-22,MM,keep,M,2014-07-09,4.704109589041096,TRUE
190322_1_me,4,basic_me,12,Bunny,t14,horseshoe,t14,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t14.png,1,10925,2019-03-22,MM,keep,M,2014-07-09,4.704109589041096,TRUE
190322_2_me,2,basic_me,train1,Elephant,car,t13,car,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/car.png,1,9096,2019-03-22,MM,keep,M,2016-09-10,2.5287671232876714,TRUE
190322_2_me,2,basic_me,train2,Pig,ball,t10,ball,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/ball.png,1,7196,2019-03-22,MM,keep,M,2016-09-10,2.5287671232876714,TRUE
190322_2_me,2,basic_me,1,Elephant,t03,eggplant,t03,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t03.png,1,12709,2019-03-22,MM,keep,M,2016-09-10,2.5287671232876714,TRUE
190322_2_me,2,basic_me,2,Mouse,t11,apple,t11,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t11.png,1,6857,2019-03-22,MM,keep,M,2016-09-10,2.5287671232876714,TRUE
190322_2_me,2,basic_me,3,Frog,t15,carrot,t15,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t15.png,1,8042,2019-03-22,MM,keep,M,2016-09-10,2.5287671232876714,TRUE
190322_2_me,2,basic_me,4,Beaver,t14,barrel,barrel,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/barrel.png,0,7666,2019-03-22,MM,keep,M,2016-09-10,2.5287671232876714,TRUE
190322_2_me,2,basic_me,5,Pig,t02,plug,plug,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/plug.png,0,6843,2019-03-22,MM,keep,M,2016-09-10,2.5287671232876714,TRUE
190322_2_me,2,basic_me,6,Cat,t17,kite,t17,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t17.png,1,7043,2019-03-22,MM,keep,M,2016-09-10,2.5287671232876714,TRUE
190322_2_me,2,basic_me,7,Dog,t12,garlic,t12,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t12.png,1,6155,2019-03-22,MM,keep,M,2016-09-10,2.5287671232876714,TRUE
190322_2_me,2,basic_me,8,Bunny,t07,duck,t07,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t07.png,1,8601,2019-03-22,MM,keep,M,2016-09-10,2.5287671232876714,TRUE
190322_2_me,2,basic_me,9,Monkey,t20,pawn,t20,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t20.png,1,11033,2019-03-22,MM,keep,M,2016-09-10,2.5287671232876714,TRUE
190322_2_me,2,basic_me,10,Tiger,t19,papaya,papaya,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/papaya.png,0,6526,2019-03-22,MM,keep,M,2016-09-10,2.5287671232876714,TRUE
190322_2_me,2,basic_me,11,Sheep,t16,horseshoe,horseshoe,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/horseshoe.png,0,6496,2019-03-22,MM,keep,M,2016-09-10,2.5287671232876714,TRUE
190322_2_me,2,basic_me,12,Bear,t09,bread,t09,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t09.png,1,7406,2019-03-22,MM,keep,M,2016-09-10,2.5287671232876714,TRUE
190322_3_me,2,basic_me,train1,Elephant,car,t13,car,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/car.png,1,7111,2019-03-22,MM,keep,M,2016-10-25,2.4054794520547946,TRUE
190322_3_me,2,basic_me,train2,Pig,ball,t10,ball,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/ball.png,1,7120,2019-03-22,MM,keep,M,2016-10-25,2.4054794520547946,TRUE
190322_3_me,2,basic_me,1,Sheep,t04,plug,t04,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t04.png,1,10371,2019-03-22,MM,keep,M,2016-10-25,2.4054794520547946,TRUE
190322_3_me,2,basic_me,2,Mouse,t16,duck,t16,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t16.png,1,7765,2019-03-22,MM,keep,M,2016-10-25,2.4054794520547946,TRUE
190322_3_me,2,basic_me,3,Dog,t19,barrel,t19,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t19.png,1,10619,2019-03-22,MM,keep,M,2016-10-25,2.4054794520547946,TRUE
190322_3_me,2,basic_me,4,Cat,t03,kite,t03,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t03.png,1,21405,2019-03-22,MM,keep,M,2016-10-25,2.4054794520547946,TRUE
190322_3_me,2,basic_me,5,Bear,t20,eggplant,eggplant,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/eggplant.png,0,8739,2019-03-22,MM,keep,M,2016-10-25,2.4054794520547946,TRUE
190322_3_me,2,basic_me,6,Bunny,t07,garlic,garlic,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/garlic.png,0,9435,2019-03-22,MM,keep,M,2016-10-25,2.4054794520547946,TRUE
190322_3_me,2,basic_me,7,Pig,t17,pawn,pawn,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/pawn.png,0,7613,2019-03-22,MM,keep,M,2016-10-25,2.4054794520547946,TRUE
190322_3_me,2,basic_me,8,Frog,t15,horseshoe,t15,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t15.png,1,7421,2019-03-22,MM,keep,M,2016-10-25,2.4054794520547946,TRUE
190322_3_me,2,basic_me,9,Elephant,t08,papaya,t08,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t08.png,1,6532,2019-03-22,MM,keep,M,2016-10-25,2.4054794520547946,TRUE
190322_3_me,2,basic_me,10,Tiger,t21,bread,t21,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t21.png,1,12055,2019-03-22,MM,keep,M,2016-10-25,2.4054794520547946,TRUE
190322_3_me,2,basic_me,11,Monkey,t09,apple,t09,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t09.png,1,6663,2019-03-22,MM,keep,M,2016-10-25,2.4054794520547946,TRUE
190322_3_me,2,basic_me,12,Beaver,t14,carrot,t14,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t14.png,1,11889,2019-03-22,MM,keep,M,2016-10-25,2.4054794520547946,TRUE
190322_4_me,3,basic_me,train1,Elephant,car,t13,car,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/car.png,1,8437,2019-03-22,MM,keep,F,2015-08-21,3.5863013698630137,TRUE
190322_4_me,3,basic_me,train2,Pig,ball,t10,ball,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/ball.png,1,9859,2019-03-22,MM,keep,F,2015-08-21,3.5863013698630137,TRUE
190322_4_me,3,basic_me,1,Pig,t02,kite,t02,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t02.png,1,9371,2019-03-22,MM,keep,F,2015-08-21,3.5863013698630137,TRUE
190322_4_me,3,basic_me,2,Sheep,t07,carrot,t07,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t07.png,1,11976,2019-03-22,MM,keep,F,2015-08-21,3.5863013698630137,TRUE
190322_4_me,3,basic_me,3,Dog,t03,garlic,t03,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t03.png,1,8823,2019-03-22,MM,keep,F,2015-08-21,3.5863013698630137,TRUE
190322_4_me,3,basic_me,4,Monkey,t04,apple,t04,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t04.png,1,8476,2019-03-22,MM,keep,F,2015-08-21,3.5863013698630137,TRUE
190322_4_me,3,basic_me,5,Cat,t21,barrel,t21,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t21.png,1,10681,2019-03-22,MM,keep,F,2015-08-21,3.5863013698630137,TRUE
190322_4_me,3,basic_me,6,Elephant,t19,plug,plug,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/plug.png,0,7245,2019-03-22,MM,keep,F,2015-08-21,3.5863013698630137,TRUE
190322_4_me,3,basic_me,7,Beaver,t17,pawn,t17,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t17.png,1,7814,2019-03-22,MM,keep,F,2015-08-21,3.5863013698630137,TRUE
190322_4_me,3,basic_me,8,Frog,t20,eggplant,t20,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t20.png,1,9000,2019-03-22,MM,keep,F,2015-08-21,3.5863013698630137,TRUE
190322_4_me,3,basic_me,9,Mouse,t16,bread,t16,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t16.png,1,9173,2019-03-22,MM,keep,F,2015-08-21,3.5863013698630137,TRUE
190322_4_me,3,basic_me,10,Tiger,t01,horseshoe,t01,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t01.png,1,6829,2019-03-22,MM,keep,F,2015-08-21,3.5863013698630137,TRUE
190322_4_me,3,basic_me,11,Bunny,t11,duck,t11,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t11.png,1,6886,2019-03-22,MM,keep,F,2015-08-21,3.5863013698630137,TRUE
190322_4_me,3,basic_me,12,Bear,t12,papaya,papaya,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/papaya.png,0,7922,2019-03-22,MM,keep,F,2015-08-21,3.5863013698630137,TRUE
190322_5_me,3,basic_me,train1,Elephant,car,t13,car,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/car.png,1,9996,2019-03-22,MM,keep,F,2015-11-15,3.350684931506849,TRUE
190322_5_me,3,basic_me,train2,Pig,ball,t10,ball,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/ball.png,1,5039,2019-03-22,MM,keep,F,2015-11-15,3.350684931506849,TRUE
190322_5_me,3,basic_me,1,Dog,t20,kite,t20,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t20.png,1,6988,2019-03-22,MM,keep,F,2015-11-15,3.350684931506849,TRUE
190322_5_me,3,basic_me,2,Frog,t16,papaya,t16,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t16.png,1,6963,2019-03-22,MM,keep,F,2015-11-15,3.350684931506849,TRUE
190322_5_me,3,basic_me,3,Pig,t04,eggplant,t04,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t04.png,1,5474,2019-03-22,MM,keep,F,2015-11-15,3.350684931506849,TRUE
190322_5_me,3,basic_me,4,Bear,t02,carrot,t02,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t02.png,1,5800,2019-03-22,MM,keep,F,2015-11-15,3.350684931506849,TRUE
190322_5_me,3,basic_me,5,Beaver,t01,plug,plug,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/plug.png,0,6208,2019-03-22,MM,keep,F,2015-11-15,3.350684931506849,TRUE
190322_5_me,3,basic_me,6,Mouse,t07,bread,t07,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t07.png,1,6060,2019-03-22,MM,keep,F,2015-11-15,3.350684931506849,TRUE
190322_5_me,3,basic_me,7,Bunny,t09,duck,duck,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/duck.png,0,6327,2019-03-22,MM,keep,F,2015-11-15,3.350684931506849,TRUE
190322_5_me,3,basic_me,8,Tiger,t11,horseshoe,t11,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t11.png,1,7920,2019-03-22,MM,keep,F,2015-11-15,3.350684931506849,TRUE
190322_5_me,3,basic_me,9,Monkey,t19,apple,t19,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t19.png,1,5072,2019-03-22,MM,keep,F,2015-11-15,3.350684931506849,TRUE
190322_5_me,3,basic_me,10,Elephant,t03,barrel,t03,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t03.png,1,7183,2019-03-22,MM,keep,F,2015-11-15,3.350684931506849,TRUE
190322_5_me,3,basic_me,11,Cat,t15,pawn,pawn,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/pawn.png,0,6395,2019-03-22,MM,keep,F,2015-11-15,3.350684931506849,TRUE
190322_5_me,3,basic_me,12,Sheep,t12,garlic,garlic,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/garlic.png,0,8073,2019-03-22,MM,keep,F,2015-11-15,3.350684931506849,TRUE
190326_1_me,4,basic_me,train1,Elephant,car,t13,car,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/car.png,1,14360,2019-03-26,MM,keep,M,2015-01-01,4.232876712328767,TRUE
190326_1_me,4,basic_me,train2,Pig,ball,t10,ball,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/ball.png,1,11728,2019-03-26,MM,keep,M,2015-01-01,4.232876712328767,TRUE
190326_1_me,4,basic_me,1,Sheep,t09,pawn,t09,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t09.png,1,8898,2019-03-26,MM,keep,M,2015-01-01,4.232876712328767,TRUE
190326_1_me,4,basic_me,2,Dog,t04,apple,t04,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t04.png,1,11962,2019-03-26,MM,keep,M,2015-01-01,4.232876712328767,TRUE
190326_1_me,4,basic_me,3,Bear,t02,plug,t02,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t02.png,1,11903,2019-03-26,MM,keep,M,2015-01-01,4.232876712328767,TRUE
190326_1_me,4,basic_me,4,Tiger,t01,horseshoe,t01,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/t01.png,1,12803,2019-03-26,MM,keep,M,2015-01-01,4.232876712328767,TRUE
190326_1_me,4,basic_me,5,Pig,t21,garlic,garlic,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/garlic.png,0,15969,2019-03-26,MM,keep,M,2015-01-01,4.232876712328767,TRUE
190326_1_me,4,basic_me,6,Elephant,t14,duck,duck,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/duck.png,0,15186,2019-03-26,MM,keep,M,2015-01-01,4.232876712328767,TRUE
190326_1_me,4,basic_me,7,Monkey,t03,carrot,carrot,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/carrot.png,0,17731,2019-03-26,MM,keep,M,2015-01-01,4.232876712328767,TRUE
190326_1_me,4,basic_me,8,Mouse,t17,barrel,barrel,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/barrel.png,0,16683,2019-03-26,MM,keep,M,2015-01-01,4.232876712328767,TRUE
190326_1_me,4,basic_me,9,Frog,t16,eggplant,eggplant,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/eggplant.png,0,17117,2019-03-26,MM,keep,M,2015-01-01,4.232876712328767,TRUE
190326_1_me,4,basic_me,10,Beaver,t20,kite,kite,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/kite.png,0,14045,2019-03-26,MM,keep,M,2015-01-01,4.232876712328767,TRUE
190326_1_me,4,basic_me,11,Bunny,t07,papaya,papaya,left,https://langcog.stanford.edu/expts/spin/experiments/kids/images/papaya.png,0,14624,2019-03-26,MM,keep,M,2015-01-01,4.232876712328767,TRUE
190326_1_me,4,basic_me,12,Cat,t08,bread,bread,right,https://langcog.stanford.edu/expts/spin/experiments/kids/images/bread.png,0,10040,2019-03-26,MM,keep,M,2015-01-01,4.232876712328767,TRUE
190327_1_me,2,basic_me,train1,Elephant,car,t13,car,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/car.png,1,10295,2019-03-27,MM,keep,M,2017-02-27,2.0767123287671234,TRUE
190327_1_me,2,basic_me,train2,Pig,ball,t10,ball,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/ball.png,1,5862,2019-03-27,MM,keep,M,2017-02-27,2.0767123287671234,TRUE
190327_1_me,2,basic_me,1,Tiger,t19,garlic,garlic,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/garlic.png,0,28036,2019-03-27,MM,keep,M,2017-02-27,2.0767123287671234,TRUE
190327_1_me,2,basic_me,2,Cat,t03,carrot,t03,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t03.png,1,15889,2019-03-27,MM,keep,M,2017-02-27,2.0767123287671234,TRUE
190327_1_me,2,basic_me,3,Dog,t01,pawn,pawn,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/pawn.png,0,6852,2019-03-27,MM,keep,M,2017-02-27,2.0767123287671234,TRUE
190327_1_me,2,basic_me,4,Beaver,t20,plug,t20,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t20.png,1,6690,2019-03-27,MM,keep,M,2017-02-27,2.0767123287671234,TRUE
190327_1_me,2,basic_me,5,Monkey,t21,horseshoe,horseshoe,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/horseshoe.png,0,9552,2019-03-27,MM,keep,M,2017-02-27,2.0767123287671234,TRUE
190327_1_me,2,basic_me,6,Elephant,t09,papaya,papaya,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/papaya.png,0,7287,2019-03-27,MM,keep,M,2017-02-27,2.0767123287671234,TRUE
190327_1_me,2,basic_me,7,Bunny,t15,eggplant,t15,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t15.png,1,7490,2019-03-27,MM,keep,M,2017-02-27,2.0767123287671234,TRUE
190327_1_me,2,basic_me,8,Mouse,t14,bread,t14,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t14.png,1,6903,2019-03-27,MM,keep,M,2017-02-27,2.0767123287671234,TRUE
